"State_Abbrev","year","State_Name","pop_millions","percapita_health_spending_thousands","medicaid_enroll_percapita","prev2years_drugusecalc","prev2years_aud","prev2years_marijuana","Gender_Male","Ethnicity_HispanicorLatino","Race_White","Insurance_Uninsured","Unemployment","Income","Forprofit","Government","Nonprofit","count_tx_total","overdose_rate","overdose_rate_lag"
"MS","2016","Mississippi",2.991,8.17,0.252089602139753,0.6159,5.4831,5.3619,47.801564499213,2.54497314122551,62.0856499433011,11.8,5.9,49310,17,26,52,95,12.1,12.3
"MS","2017","Mississippi",2.991,8.392,0.249414911400869,0.8127,4.8791,5.7715,47.801564499213,2.54497314122551,62.0856499433011,12.1,5.2,51030,16,22,51,89,12.2,12.1
"MS","2018","Mississippi",2.983,8.417,0.238350653704325,0.8195,4.7694,7.1683,47.801564499213,2.54497314122551,62.0856499433011,12.3,4.9,49450,22,23,53,98,10.8,12.2
"MS","2019","Mississippi",2.978,8.745,0.235392881128274,0.91005,4.7119,7.2055,47.7212044544853,2.83073403495588,60.8857351915489,12.9,5.5,51010,30,26,54,110,13.6,10.8
"MT","2015","Montana",1.031,8.344,0.127061105722599,0.76895,8.0422,10.1997,49.9609980448371,2.67961160130884,91.3613201908563,11.6,4.3,62210,9,18,39,66,13.8,12.4
"MT","2016","Montana",1.042,8.68,0.200575815738964,0.8774,7.366,11.3184,49.9609980448371,2.67961160130884,91.3613201908563,8.4,4.3,68480,8,18,38,64,11.7,13.8
"MT","2017","Montana",1.054,9.03,0.22865275142315,1.10655,7.6467,12.3598,49.9609980448371,2.67961160130884,91.3613201908563,9.1,4.1,67690,13,16,41,70,11.7,11.7
"MT","2018","Montana",1.062,9.354,0.241996233521657,1.17895,8.0118,13.3965,49.9609980448371,2.67961160130884,91.3613201908563,8.1,3.7,66670,17,17,38,72,12.2,11.7
"MT","2019","Montana",1.07,9.808,0.236448598130841,1.1734,7.8748,14.906,50.0675792138939,3.34829149999703,90.8022134124234,8.3,3.5,68560,30,14,44,88,14.1,12.2
"NC","2015","North Carolina",10.037,7.594,0.178340141476537,0.93555,6.5076,6.7237,48.0095415952431,6.88614380177,73.3427783458768,11.3,5.7,61490,222,34,184,440,15.8,13.8
"NC","2016","North Carolina",10.162,7.886,0.186675851210392,1.06965,5.6234,7.4308,48.0095415952431,6.88614380177,73.3427783458768,10.5,5.1,64510,260,35,194,489,19.7,15.8
"NC","2017","North Carolina",10.276,8.105,0.19200077851304,1.2012,4.9597,7.9157,48.0095415952431,6.88614380177,73.3427783458768,10.7,4.5,58420,252,36,184,472,24.1,19.7
"NC","2018","North Carolina",10.391,8.285,0.193436627851025,1.24945,4.6949,8.117,48.0095415952431,6.88614380177,73.3427783458768,10.9,4,61690,279,38,196,513,22.4,24.1
"NC","2019","North Carolina",10.501,8.619,0.19150557089801,1.142,5.1037,7.9077,47.9794139929705,7.73085448886948,72.1584563788684,11.4,3.9,69660,313,38,201,552,22.3,22.4
"ND","2015","North Dakota",0.756,9.357,0.111111111111111,0.8467,8.1495,5.791,51.068624262417,2.24017955746804,91.3893545009096,8.3,2.8,69500,30,17,17,64,8.6,6.3
"ND","2016","North Dakota",0.756,9.682,0.123015873015873,0.731,7.441,5.9227,51.068624262417,2.24017955746804,91.3893545009096,7.8,3.1,72210,30,16,14,60,10.6,8.6
"ND","2017","North Dakota",0.757,9.961,0.122853368560106,0.80405,7.3424,5.6081,51.068624262417,2.24017955746804,91.3893545009096,7.5,2.6,70950,32,17,22,71,9.2,10.6
"ND","2018","North Dakota",0.76,10.269,0.121052631578947,1.0466,6.9673,6.5705,51.068624262417,2.24017955746804,91.3893545009096,7.7,2.4,76870,36,21,21,78,10.2,9.2
"ND","2019","North Dakota",0.764,10.653,0.116492146596859,0.9849,6.9379,7.8712,51.2182323284288,3.32698837328943,89.0846108996124,7.4,2.2,79760,41,21,23,85,11.4,10.2
"NE","2015","Nebraska",1.892,8.579,0.115221987315011,0.77125,8.0299,5.8121,49.2676914204881,7.83903128718016,91.2619003266679,7.8,3,73200,29,23,80,132,6.9,7.2
"NE","2016","Nebraska",1.906,8.943,0.11909758656873,0.8413,7.3369,6.3974,49.2676914204881,7.83903128718016,91.2619003266679,8.9,3.1,71240,26,24,86,136,6.4,6.9
"NE","2017","Nebraska",1.917,9.189,0.121022430881586,0.87355,6.2537,7.3683,49.2676914204881,7.83903128718016,91.2619003266679,8.6,3,70260,24,22,79,125,8.1,6.4
"NE","2018","Nebraska",1.926,9.492,0.122014537902388,1.0183,6.1918,7.892,49.2676914204881,7.83903128718016,91.2619003266679,8.5,2.9,78110,26,22,76,124,7.4,8.1
"NE","2019","Nebraska",1.933,9.917,0.119503362648733,1.1092,6.2535,8.431,49.497575758408,9.17978109736924,89.8047974031574,7.9,3.1,83230,32,18,81,131,8.7,7.4
"NH","2015","New Hampshire",1.337,9.763,0.137621540762902,1.5981,7.9816,11.6647,48.9549212365273,2.60030794741206,94.9340281890323,6.9,3.4,91600,22,2,34,58,34.3,26.2
"NH","2016","New Hampshire",1.344,10.157,0.151041666666667,1.96765,7.6193,12.3054,48.9549212365273,2.60030794741206,94.9340281890323,6.4,2.9,91500,31,1,32,64,39,34.3
"NH","2017","New Hampshire",1.35,10.573,0.14962962962963,1.93495,6.3619,12.4248,48.9549212365273,2.60030794741206,94.9340281890323,5.7,2.8,89180,36,0,31,67,37,39
"NH","2018","New Hampshire",1.355,10.974,0.142435424354244,1.52435,6.5095,13.2791,48.9549212365273,2.60030794741206,94.9340281890323,5.2,2.6,94020,35,1,36,72,35.8,37
"NH","2019","New Hampshire",1.361,11.31,0.1373989713446,1.6645,7.0845,14.7243,49.1625324208732,3.41412382646846,93.8452377289371,6.4,2.6,98980,39,1,40,80,32,35.8
"NJ","2015","New Jersey",8.87,9.483,0.19098083427283,0.94635,6.8158,6.2942,48.090068079399,17.23290919616,74.7788810859283,8.8,5.7,82750,146,21,210,377,16.3,14
"NJ","2016","New Jersey",8.874,9.979,0.194500788821276,1.28145,5.9677,7.0252,48.090068079399,17.23290919616,74.7788810859283,7.7,4.9,82150,154,20,197,371,23.2,16.3
"NJ","2017","New Jersey",8.888,10.34,0.195769576957696,1.3078,5.0994,6.8745,48.090068079399,17.23290919616,74.7788810859283,7.6,4.5,84000,153,16,175,344,30,23.2
"NJ","2018","New Jersey",8.892,10.665,0.191408007197481,1.2472,5.0333,7.3461,48.090068079399,17.23290919616,74.7788810859283,7.4,4,85740,171,18,180,369,33.1,30
"NJ","2019","New Jersey",8.891,11.264,0.18333145877854,1.12275,5.0705,8.1138,48.2650834817881,18.9756642610205,72.951356588952,7.9,3.5,99920,174,18,178,370,31.7,33.1
"NM","2015","New Mexico",2.09,7.418,0.402392344497608,1.31445,7.3666,9.7262,49.0434089541191,43.7329439560738,84.4228465254458,10.9,6.6,54620,51,36,72,159,25.3,27.3
"NM","2016","New Mexico",2.093,7.717,0.441471571906354,1.11825,7.2761,10.3081,49.0434089541191,43.7329439560738,84.4228465254458,9,6.7,58130,49,36,69,154,25.2,25.3
"NM","2017","New Mexico",2.093,7.973,0.452938365981844,1.18485,7.4319,10.6101,49.0434089541191,43.7329439560738,84.4228465254458,9.1,6.1,53770,44,32,60,136,24.8,25.2
"NM","2018","New Mexico",2.094,8.154,0.427411652340019,1.2598,6.4151,12.1953,49.0434089541191,43.7329439560738,84.4228465254458,9.3,4.9,55810,48,29,63,140,26.7,24.8
"NM","2019","New Mexico",2.1,8.459,0.41952380952381,1.28315,5.5624,13.3379,49.0685239687505,45.9207667534709,83.3712498266484,9.8,5,60500,53,32,81,166,30.2,26.7
"NV","2015","Nevada",2.869,6.987,0.173579644475427,0.975,7.1694,7.743,50.0963527444261,23.4598417041843,77.8928225458819,12.3,6.8,62960,27,13,39,79,20.4,18.4
"NV","2016","Nevada",2.92,7.377,0.190068493150685,0.94705,6.582,7.8481,50.0963527444261,23.4598417041843,77.8928225458819,11.1,5.8,66510,25,13,42,80,21.7,20.4
"NV","2017","Nevada",2.972,7.642,0.189771197846568,1.16075,5.6077,8.2124,50.0963527444261,23.4598417041843,77.8928225458819,11.1,5,68440,25,11,41,77,21.6,21.7
"NV","2018","Nevada",3.031,7.892,0.184097657538766,1.5203,5.9972,12.1074,50.0963527444261,23.4598417041843,77.8928225458819,11.4,4.4,71510,25,14,42,81,21.2,21.6
"NV","2019","Nevada",3.091,8.114,0.176965383371077,1.40055,5.8752,15.6385,49.8572436782175,25.7313626937102,75.0421633018801,11.5,4.1,80760,37,14,55,106,20.1,21.2
"NY","2015","New York",19.657,10.305,0.301368469247596,1.41885,6.9714,8.5956,47.7602347286871,16.9136450117847,72.0191518604749,7.1,5.2,70210,143,116,642,901,13.6,11.3
"NY","2016","New York",19.636,10.927,0.298787940517417,1.63185,6.773,9.7454,47.7602347286871,16.9136450117847,72.0191518604749,6.1,4.9,73720,146,128,648,922,18,13.6
"NY","2017","New York",19.594,11.558,0.300551189139532,1.4989,6.4265,9.9042,47.7602347286871,16.9136450117847,72.0191518604749,5.7,4.6,72570,138,108,596,842,19.4,18
"NY","2018","New York",19.544,12.098,0.300450266066312,1.48355,6.0239,9.7196,47.7602347286871,16.9136450117847,72.0191518604749,5.3,4.1,77760,148,113,637,898,18.4,19.4
"NY","2019","New York",19.463,12.932,0.299748240250732,1.5616,5.6512,10.047,47.888312518303,17.7820287511623,70.5627682343288,5.3,3.9,81840,154,107,664,925,18.2,18.4
"OH","2015","Ohio",11.622,8.754,0.255377731887799,0.96575,7.0737,7.0232,48.2718551553144,2.74986551957846,84.7396962115008,6.5,5,64520,47,25,298,370,29.9,24.6
"OH","2016","Ohio",11.64,9.062,0.260137457044674,0.9758,6.8857,7.8167,48.2718551553144,2.74986551957846,84.7396962115008,5.6,5,64770,49,32,325,406,39.1,29.9
"OH","2017","Ohio",11.666,9.4,0.260757757586148,1.1097,6.4726,9.212,48.2718551553144,2.74986551957846,84.7396962115008,5.8,5,71560,64,29,316,409,46.3,39.1
"OH","2018","Ohio",11.681,9.627,0.24766715178495,1.1916,5.9948,8.8065,48.2718551553144,2.74986551957846,84.7396962115008,6.5,4.5,71240,82,32,350,464,35.9,46.3
"OH","2019","Ohio",11.697,10.173,0.237753270069249,1.1172,5.5016,8.5642,48.4396228501617,3.34453671620203,83.3384347562024,6.7,4.2,73650,132,34,388,554,38.3,35.9
"OK","2015","Oklahoma",3.911,7.902,0.185374584505242,0.6127,6.8378,6.2992,49.0000499243388,7.63425773698137,77.9807842941473,14.2,4.3,56990,54,50,104,208,19,20.3
"OK","2016","Oklahoma",3.928,8.132,0.175152749490835,0.70115,6.628,6.3326,49.0000499243388,7.63425773698137,77.9807842941473,13.8,4.6,61120,49,52,103,204,21.5,19
"OK","2017","Oklahoma",3.934,8.382,0.17691916624301,0.9151,5.8165,6.0742,49.0000499243388,7.63425773698137,77.9807842941473,14,4,61180,47,47,97,191,20.1,21.5
"OK","2018","Oklahoma",3.943,8.625,0.169160537661679,1.1508,6.3264,7.0644,49.0000499243388,7.63425773698137,77.9807842941473,13.7,3.3,62920,44,49,107,200,18.4,20.1
"OK","2019","Oklahoma",3.961,8.923,0.16611966675082,1.2339,6.4003,7.7538,49.0163641642662,8.94034195692164,76.4158878364801,14.9,3.1,67650,44,54,110,208,16.7,18.4
"OR","2015","Oregon",4.019,8.438,0.27096292610102,1.24005,7.312,12.5908,49.0256750802112,9.64367219629422,89.3919997234153,7,5.5,73640,61,38,138,237,12,12.8
"OR","2016","Oregon",4.093,8.699,0.265575372587344,1.3185,7.2868,13.0385,49.0256750802112,9.64367219629422,89.3919997234153,6.2,4.7,70950,69,37,117,223,11.9,12
"OR","2017","Oregon",4.147,8.827,0.247407764649144,1.57245,7.4623,16.2565,49.0256750802112,9.64367219629422,89.3919997234153,6.8,4.1,73690,69,32,125,226,12.4,11.9
"OR","2018","Oregon",4.184,9.168,0.235420650095602,1.77635,7.8704,20.0373,49.0256750802112,9.64367219629422,89.3919997234153,7.2,4,79950,66,33,130,229,12.6,12.4
"OR","2019","Oregon",4.216,9.635,0.235294117647059,1.85515,7.7291,19.6526,49.1521650845448,11.1036579525384,87.7908310832122,7.1,3.7,84760,74,35,125,234,14,12.6
"PA","2015","Pennsylvania",12.79,9.562,0.209304143862392,1.07395,7.0116,7.3078,48.2620295342764,5.22600762469849,84.778781169404,6.3,5.4,73100,202,10,311,523,26.3,21.9
"PA","2016","Pennsylvania",12.788,9.98,0.234751329371286,1.1535,6.8189,7.8005,48.2620295342764,5.22600762469849,84.778781169404,5.8,5.3,73170,209,11,308,528,37.9,26.3
"PA","2017","Pennsylvania",12.795,10.342,0.238452520515826,1.22865,5.9468,8.3831,48.2620295342764,5.22600762469849,84.778781169404,5.5,5,72260,211,7,284,502,44.3,37.9
"PA","2018","Pennsylvania",12.809,10.91,0.236552424076821,1.3729,5.2935,8.4714,48.2620295342764,5.22600762469849,84.778781169404,5.6,4.4,74580,241,14,323,578,36.1,44.3
"PA","2019","Pennsylvania",12.799,11.175,0.240565669192906,1.4553,5.4619,8.6599,48.4434910574213,6.52290490348186,83.3225295048816,5.7,4.3,80390,258,13,329,600,35.6,36.1
"RI","2015","Rhode Island",1.057,9.914,0.216650898770104,1.2183,8.1459,12.942,47.7524060335507,11.4799708337943,87.2057656783225,5.2,6,67430,13,2,32,47,28.2,23.4
"RI","2016","Rhode Island",1.058,10.159,0.228733459357278,1.55935,7.3563,13.2805,47.7524060335507,11.4799708337943,87.2057656783225,4.2,5.2,73830,15,2,35,52,30.8,28.2
"RI","2017","Rhode Island",1.057,10.29,0.249763481551561,1.71575,7.2464,15.6336,47.7524060335507,11.4799708337943,87.2057656783225,4.5,4.5,77120,14,3,31,48,31,30.8
"RI","2018","Rhode Island",1.059,10.464,0.247403210576015,1.65235,7.1335,16.3013,47.7524060335507,11.4799708337943,87.2057656783225,4,4,71970,17,3,36,56,30.1,31
"RI","2019","Rhode Island",1.058,10.988,0.239130434782609,1.61235,7.0457,15.1725,48.0715493979994,13.8190310628808,85.5019988644811,4.3,3.5,79900,19,3,37,59,29.5,30.1
"SC","2015","South Carolina",4.896,7.446,0.207107843137255,0.75475,6.235,6.6141,47.927720316122,4.33892285377327,70.1872602312625,10.8,5.9,56120,29,41,39,109,15.7,14.4
"SC","2016","South Carolina",4.963,7.669,0.215998388071731,1.01765,6.2713,8.2666,47.927720316122,4.33892285377327,70.1872602312625,9.9,4.9,65200,30,46,38,114,18.1,15.7
"SC","2017","South Carolina",5.027,7.855,0.218818380743982,1.0384,6.1129,6.8558,47.927720316122,4.33892285377327,70.1872602312625,11.1,4.2,64310,28,42,38,108,20.5,18.1
"SC","2018","South Carolina",5.092,7.975,0.215239591516104,1.15075,5.8038,6.7738,47.927720316122,4.33892285377327,70.1872602312625,10.5,3.4,66400,31,43,40,114,22.6,20.5
"SC","2019","South Carolina",5.158,8.345,0.216169057774331,1.2152,5.9579,8.5125,47.762293494928,4.90852068568252,70.2919291627236,10.8,2.8,70650,37,40,44,121,22.7,22.6
"SD","2015","South Dakota",0.855,9.627,0.132163742690058,0.5777,8.1349,4.758,49.9757429890938,2.67268156530176,88.6700857501087,11.2,3,66660,11,22,37,70,8.4,7.8
"SD","2016","South Dakota",0.864,10.046,0.131944444444444,0.68185,7.8904,6.9882,49.9757429890938,2.67268156530176,88.6700857501087,8.3,3,68930,10,19,33,62,8.4,8.4
"SD","2017","South Dakota",0.874,10.44,0.124713958810069,0.82755,7.7282,7.6953,49.9757429890938,2.67268156530176,88.6700857501087,9.2,3.1,67110,10,18,30,58,8.5,8.4
"SD","2018","South Dakota",0.879,11.086,0.126279863481229,0.7361,7.9427,7.2596,49.9757429890938,2.67268156530176,88.6700857501087,9.4,2.8,68730,10,17,32,59,6.9,8.5
"SD","2019","South Dakota",0.887,11.627,0.122886133032694,0.7282,7.2362,7.3126,50.2085730080232,3.30444786421837,87.4859183338065,9.6,2.8,73190,9,17,33,59,10.5,6.9
"TN","2015","Tennessee",6.595,7.806,0.234420015163002,0.7268,5.6815,5.5273,48.0762663278615,3.88471566085887,80.7188805202295,10.3,5.6,57290,64,6,157,227,22.2,19.5
"TN","2016","Tennessee",6.651,8.065,0.254999248233348,0.94695,5.6078,6.3807,48.0762663278615,3.88471566085887,80.7188805202295,9.1,4.7,61610,71,6,150,227,24.5,22.2
"TN","2017","Tennessee",6.715,8.485,0.240655249441549,1.04635,5.3751,7.9933,48.0762663278615,3.88471566085887,80.7188805202295,9.4,3.7,65210,71,6,140,217,26.6,24.5
"TN","2018","Tennessee",6.778,8.565,0.227795809973443,1.1892,5.1405,8.2254,48.0762663278615,3.88471566085887,80.7188805202295,10.2,3.5,64800,74,5,142,221,27.5,26.6
"TN","2019","Tennessee",6.83,8.827,0.228257686676428,1.1825,4.8573,8.7911,48.1490310186453,4.47037786014792,79.9201744423989,10.2,3.3,64500,114,4,195,313,31.2,27.5
"TX","2015","Texas",27.469,7.217,0.161491135461793,0.7927,6.9518,5.919,49.1293022582485,34.6212323120739,80.8988184444999,17,4.5,68360,195,47,200,442,9.4,9.7
"TX","2016","Texas",27.914,7.393,0.163681306871104,0.81155,6.3104,6.0034,49.1293022582485,34.6212323120739,80.8988184444999,16.6,4.6,69770,222,54,212,488,10.1,9.4
"TX","2017","Texas",28.291,7.572,0.162489837757591,0.8689,5.4291,5.9125,49.1293022582485,34.6212323120739,80.8988184444999,17.4,4.3,70860,190,54,187,431,10.5,10.1
"TX","2018","Texas",28.625,7.711,0.156786026200873,0.9592,4.9393,6.1124,49.1293022582485,34.6212323120739,80.8988184444999,17.7,3.9,69100,243,63,196,502,10.4,10.5
"TX","2019","Texas",28.987,8.028,0.151205712905785,0.8808,4.7989,6.2135,49.2108463121229,36.3695867338751,79.0743399321697,18.4,3.5,76820,257,59,196,512,10.8,10.4
"UT","2015","Utah",2.984,6.112,0.106233243967828,0.74905,5.8611,5.6076,49.8122887874036,11.7014652069571,92.4162870962035,10.7,3.5,80200,95,31,58,184,23.4,22.4
"UT","2016","Utah",3.044,6.398,0.104139290407359,0.5882,5.1498,5.1131,49.8122887874036,11.7014652069571,92.4162870962035,8.5,3.3,80970,145,30,60,235,22.4,23.4
"UT","2017","Utah",3.104,6.628,0.0976159793814433,0.84305,4.6218,5.3785,49.8122887874036,11.7014652069571,92.4162870962035,9,3.1,82290,151,30,58,239,22.3,22.4
"UT","2018","Utah",3.155,7.008,0.0928684627575277,1.1319,5.3266,6.4742,49.8122887874036,11.7014652069571,92.4162870962035,9,2.9,89080,177,32,60,269,21.2,22.3
"UT","2019","Utah",3.203,7.193,0.0905401186387761,1.03435,4.7874,6.2824,49.983571173766,12.8677956737864,91.2888953010918,9.6,2.5,96270,201,34,75,310,18.9,21.2
"VA","2015","Virginia",8.367,7.75,0.122505079478905,1.01635,7.5037,6.9566,48.5909994576855,7.47574058155011,72.4073973819324,9.3,4.4,74430,60,110,60,230,12.4,11.7
"VA","2016","Virginia",8.418,7.987,0.128177714421478,0.8486,6.1166,6.7445,48.5909994576855,7.47574058155011,72.4073973819324,8.8,4,79730,69,111,49,229,16.7,12.4
"VA","2017","Virginia",8.471,8.176,0.132097745248495,1.00075,6.0587,7.0067,48.5909994576855,7.47574058155011,72.4073973819324,8.8,3.7,83500,68,105,50,223,17.9,16.7
"VA","2018","Virginia",8.511,8.425,0.136176712489719,1.23505,5.8393,7.1018,48.5909994576855,7.47574058155011,72.4073973819324,8.7,3,89180,79,101,51,231,17.1,17.9
"VA","2019","Virginia",8.557,8.826,0.156596938179268,1.16855,5.5162,7.4344,48.6822201053147,8.50107648782819,70.6687083476813,8,2.8,92610,96,104,54,254,18.3,17.1
"VT","2015","Vermont",0.626,11.01,0.311501597444089,1.4391,7.4883,13.4012,48.8153899014695,1.52472993988071,95.9165758025339,3.9,3.5,72020,5,1,38,44,16.7,13.9
"VT","2016","Vermont",0.624,11.246,0.315705128205128,1.8304,7.3192,15.0801,48.8153899014695,1.52472993988071,95.9165758025339,3.6,3.1,73000,5,2,39,46,22.2,16.7
"VT","2017","Vermont",0.625,11.521,0.2896,1.88485,7.1628,17.6004,48.8153899014695,1.52472993988071,95.9165758025339,4.2,3,75090,5,2,35,42,23.2,22.2
"VT","2018","Vermont",0.625,11.797,0.2768,2.11415,7.654,19.3045,48.8153899014695,1.52472993988071,95.9165758025339,4.1,2.5,80990,8,2,36,46,26.6,23.2
"VT","2019","Vermont",0.624,12.159,0.262820512820513,2.164,7.7975,19.8438,48.9085205435915,1.88102903353011,94.9050559031313,4.4,2.1,84630,10,1,37,48,23.8,26.6
"WA","2015","Washington",7.167,7.904,0.245709501883633,1.2101,6.9281,13.0639,49.5113966496462,9.38790044728841,82.7714756236284,6.5,5.4,81400,175,73,170,418,14.7,13.3
"WA","2016","Washington",7.3,8.097,0.255890410958904,1.1896,5.9693,11.4177,49.5113966496462,9.38790044728841,82.7714756236284,5.9,5.2,84360,173,72,183,428,14.5,14.7
"WA","2017","Washington",7.428,8.278,0.253365643511039,1.2731,6.0592,12.4149,49.5113966496462,9.38790044728841,82.7714756236284,6.1,4.6,84360,158,62,176,396,15.2,14.5
"WA","2018","Washington",7.527,8.588,0.241131925069749,1.4733,6.4504,15.9041,49.5113966496462,9.38790044728841,82.7714756236284,6.5,4.4,92150,173,62,210,445,14.8,15.2
"WA","2019","Washington",7.614,8.964,0.236800630417652,1.48145,6.2076,17.0069,49.7636149840417,10.6708046363178,80.005493028725,6.6,4.2,93910,178,60,214,452,15.8,14.8
"WI","2015","Wisconsin",5.763,8.654,0.186534790907513,1.1092,8.1899,6.386,49.2258410777826,4.88765647046392,89.8786394997732,5.8,4.4,67090,104,62,122,288,15.5,15.1
"WI","2016","Wisconsin",5.775,8.809,0.19012987012987,1.00775,7.7625,6.8192,49.2258410777826,4.88765647046392,89.8786394997732,5.2,3.9,71770,99,60,121,280,19.3,15.5
"WI","2017","Wisconsin",5.793,9.019,0.190056965302952,0.885,7.6163,7.4227,49.2258410777826,4.88765647046392,89.8786394997732,5.1,3.3,74850,95,61,117,273,21.2,19.3
"WI","2018","Wisconsin",5.809,9.244,0.187295575830608,1.2799,7.4278,8.0932,49.2258410777826,4.88765647046392,89.8786394997732,5.5,3,72390,100,54,114,268,19.2,21.2
"WI","2019","Wisconsin",5.825,9.652,0.186266094420601,1.45965,7.3099,9.1712,49.3865444012987,5.67200085325917,88.8636729734985,5.8,3.2,76720,116,55,105,276,21.1,19.2
"WV","2015","West Virginia",1.843,9.947,0.304395008138904,0.75565,6.5945,6.3662,48.9581543264257,1.20048117056763,94.5180924616385,5.5,6.6,51840,15,5,83,103,41.5,35.5
"WV","2016","West Virginia",1.832,10.488,0.326419213973799,1.0034,5.7264,6.9969,48.9581543264257,1.20048117056763,94.5180924616385,4.9,6.1,53220,18,7,81,106,52,41.5
"WV","2017","West Virginia",1.819,11.017,0.322155030236394,1.1187,4.6761,6.8299,48.9581543264257,1.20048117056763,94.5180924616385,5.8,5.2,55370,19,5,78,102,57.8,52
"WV","2018","West Virginia",1.806,11.337,0.312292358803987,1.24545,4.6902,7.78,48.9581543264257,1.20048117056763,94.5180924616385,6.2,5.1,58460,19,8,81,108,51.5,57.8
"WV","2019","West Virginia",1.795,11.951,0.305292479108635,1.2365,4.5312,9.6951,49.0800265398404,1.47885733720651,94.0787162746093,6.6,5,61170,28,7,81,116,52.8,51.5
"WY","2015","Wyoming",0.586,8.652,0.117747440273038,0.84155,7.9489,6.329,50.974564649494,8.07708390473321,93.8113458659125,10.4,4.2,73750,8,15,36,59,16.4,19.4
"WY","2016","Wyoming",0.585,8.976,0.112820512820513,0.75755,6.7113,6.2962,50.974564649494,8.07708390473321,93.8113458659125,11,5.4,69390,9,13,36,58,17.6,16.4
"WY","2017","Wyoming",0.58,9.496,0.110344827586207,0.9106,6.917,6.3126,50.974564649494,8.07708390473321,93.8113458659125,12.3,4.3,70200,9,10,28,47,12.2,17.6
"WY","2018","Wyoming",0.579,9.787,0.103626943005181,1.0044,6.7067,7.2369,50.974564649494,8.07708390473321,93.8113458659125,10.6,4.1,72290,9,12,32,53,11.1,12.2
"WY","2019","Wyoming",0.58,10.111,0.0982758620689655,0.818,5.9066,7.8752,50.8130308886794,8.67404638788549,93.5754771699672,12.3,3.7,74190,8,12,37,57,14.1,11.1
